Brand,model,Year,kmDriven,Transmission,Owner,FuelType,PostedDate,AdditionInfo,AskPrice,CarUrl
Maruti Suzuki,Alto-800,2013,"35,000 km",Manual,second,hybrid,Yesterday,Alto 800 lxi,"₹ 1,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-jogeshwari-west-mumbai-iid-1787942241
Maruti Suzuki,Zen-Estilo,2010,"45,078 km",Manual,first,Petrol,Today,"Maruti Suzuki Zen Estilo VXI BSIV, 2010, Petrol","₹ 1,35,000",https://olx.in/item/cars-c84-used-maruti-suzuki-zen-estilo-in-lake-market-kolkata-iid-1788886122
Tata,Nano,2016,"36,000 km",Manual,first,Petrol,Today,"Tata Nano XT, 2016, Petrol","₹ 1,80,000",https://olx.in/item/cars-c84-used-tata-nano-in-calicut-civil-station-kozhikode-iid-1785860558
MG,Hector,2020,"48,000 km",Automatic,first,Petrol,Today,"MG Hector Sharp DCT Automatic, 2020, Petrol","₹ 14,30,000",https://olx.in/item/cars-c84-used-mg-hector-in-t-nagar-chennai-iid-1790267935
BMW,7 Series,2009,"40,000 km",Automatic,first,Petrol,Today,"BMW 7 Series 4.4 750Li DPE, 2009, Petrol","₹ 10,00,000",https://olx.in/item/cars-c84-used-bmw-7-series-in-bangalore-airport-area-bengaluru-iid-1787959477
Maruti Suzuki,Baleno,2016,64000.0 km,Automatic,second,Petrol,Yesterday,"Maruti Suzuki Baleno 2015-2019 1.2 Delta AT, 2016, Petrol","₹ 5,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-dsp-nagar-madurai-iid-1776193139
Hyundai,Eon,2012,"98,000 km",Manual,second,hybrid,Yesterday,Hyundai EON 2012 CNG & Hybrids 98000 Km Driven,"₹ 1,45,000",https://olx.in/item/cars-c84-used-hyundai-eon-in-rangpur-village-himmatnagar-iid-1790210179
Hyundai,Venue,2020,"46,462 km",Manual,first,Petrol,Today,"Hyundai Venue S, 2020, Petrol","₹ 7,09,000",https://olx.in/item/cars-c84-used-hyundai-venue-in-bollaram-hyderabad-iid-1790270493
Nissan,Micra Active,2012,"62,538 km",Manual,second,hybrid,Today,"Nissan Micra Active XL Petrol, 2012, CNG & Hybrids","₹ 1,49,999",https://olx.in/item/cars-c84-used-nissan-micra-active-in-chattarpur-delhi-iid-1790271459
Hyundai,Alcazar,2017,"15,000 km",Automatic,first,Petrol,Today,"Hyundai Alcazar 2.0 Signature (O) Petrol AT 6 STR, 2017, Petrol","₹ 18,95,000",https://olx.in/item/cars-c84-used-hyundai-alcazar-in-sector-56-noida-iid-1784724904
Maruti Suzuki,Ertiga,2019,"164,681 km",Automatic,second,hybrid,Nov 09,Maruti Suzuki Ertiga 2019 CNG & Hybrids 164681 Km Driven,"₹ 10,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-thallagadda-suryapet-iid-1789486356
Honda,Accord,2011,100000.0 km,Manual,second,hybrid,Today,"Honda Accord 2.4 VTI L AT, 2011, CNG & Hybrids","₹ 2,99,000",https://olx.in/item/cars-c84-used-honda-accord-in-govindpuri-delhi-iid-1761096920
Maruti Suzuki,Swift-Dzire-Tour,2020,"87,000 km",Manual,second,hybrid,Yesterday,Bhai gadi sale krni h kisi ne leni ho to dm me,"₹ 6,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-tour-in-sector-71-mohali-iid-1790256733
Maruti Suzuki,Celerio,2019,"84,000 km",Manual,second,hybrid,Today,"Maruti Suzuki Celerio VXI Optional MT, 2019, CNG & Hybrids","₹ 4,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-airoli-navi-mumbai-iid-1787265895
Tata,Indica,2014,"164,278 km",Manual,second,Diesel,Today,"Tata Indica LXI, 2014, Diesel","₹ 1,10,000",https://olx.in/item/cars-c84-used-tata-indica-in-laggere-road-bengaluru-iid-1785849256
Maruti Suzuki,Ertiga,2017,"65,000 km",Manual,second,hybrid,Yesterday,"Maruti Suzuki Ertiga 1.4 VXI CNG Anniversary Edition, 2017, CNG & Hy..","₹ 7,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-thane-belapur-road-thane-iid-1789115160
Hyundai,Grand i10,2016,96000.0 km,Manual,second,hybrid,Today,"Hyundai Grand i10 2016-2017 Magna, 2016, CNG & Hybrids","₹ 4,00,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-naranpura-ahmedabad-iid-1776690164
Mercedes-Benz,GLA Class,2018,"39,507 km",Automatic,first,Petrol,Sep 26,"Mercedes-Benz GLA Class 200 Sport, 2018, Petrol","₹ 19,25,000",https://olx.in/item/cars-c84-used-mercedes-benz-gla-class-in-borivali-west-mumbai-iid-1785010825
Maruti Suzuki,Wagon-R-1-0,2014,"165,000 km",Manual,second,hybrid,Today,Maruti Suzuki Wagon R 1.0 2014 CNG & Hybrids Well Maintained,"₹ 2,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-1-0-in-khopoli-industrial-area-khopoli-iid-1790259218
Jeep,Compass,2021,46000.0 km,Automatic,first,Diesel,Today,"Jeep Compass 2.0 80 Anniversary 4x4 Diesel AT, 2021, Diesel","₹ 21,99,000",https://olx.in/item/cars-c84-used-jeep-compass-in-ghatkopar-west-mumbai-iid-1772176441
Honda,City,2016,"55,000 km",Automatic,second,hybrid,3 days ago,"Honda City VX Petrol CVT, 2016, CNG & Hybrids","₹ 5,75,000",https://olx.in/item/cars-c84-used-honda-city-in-jhilmil-colony-delhi-iid-1786628534
Maruti Suzuki,Swift-Dzire,2016,"61,620 km",Manual,first,Diesel,Today,"Maruti Suzuki Swift Dzire 2014-2017 VDI Regal Limited Edition, 2016,..","₹ 4,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-bharatpur-bhubaneshwar-iid-1786554995
Volkswagen,VentoTest,2013,"44,000 km",Automatic,first,Petrol,Today,"Volkswagen Vento 1.6 Highline Plus 16 Alloy, 2013, Petrol","₹ 3,75,000",https://olx.in/item/cars-c84-used-volkswagen-ventotest-in-subhash-nagar-delhi-iid-1789813523
Maruti Suzuki,Ertiga,2024,"58,000 km",Automatic,first,hybrid,Nov 08,Maruti Suzuki Ertiga 2024,"₹ 3,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-ahmad-nagar-baheri-iid-1789127772
Renault,KWID,2021,28000.0 km,Manual,second,Petrol,Today,"Renault KWID 1.0 RXL, 2021, Petrol","₹ 3,75,000",https://olx.in/item/cars-c84-used-renault-kwid-in-badauli-village-faridabad-iid-1777226715
Maruti Suzuki,Omni,2018,"94,000 km",Automatic,first,hybrid,Nov 08,Maruti Suzuki Omni 2018,"₹ 2,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-omni-in-belonia-tripura-iid-1789364716
Toyota,Glanza,2020,"84,450 km",Manual,second,Petrol,Today,Toyota Glanza 2020 Petrol 84450 Km Driven,"₹ 6,22,000",https://olx.in/item/cars-c84-used-toyota-glanza-in-new-mandi-muzaffarnagar-iid-1790263178
Hyundai,Verna,2011,"148,000 km",Automatic,second,Petrol,Oct 30,Hyundai Verna 2011 Petrol Well Maintained,"₹ 2,90,000",https://olx.in/item/cars-c84-used-hyundai-verna-in-subaiya-reddy-layout-bengaluru-iid-1788435155
Maruti Suzuki,Omni,2017,"90,000 km",Automatic,second,hybrid,Yesterday,Maruti Suzuki Omni 2017 CNG & Hybrids 90000 Km Driven.good condition,"₹ 1,95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-omni-in-kansudhi-godhra-iid-1790248559
Honda,Mobilio,2015,"20,000 km",Manual,first,Petrol,Today,"Honda Mobilio V i-VTEC, 2015, Petrol","₹ 4,75,000",https://olx.in/item/cars-c84-used-honda-mobilio-in-kohat-enclave-delhi-iid-1789952209
BMW,5 Series,2019,"48,000 km",Automatic,second,Diesel,Sep 25,"BMW 5 Series 2.0 520D Luxury Line, 2019, Diesel","₹ 37,50,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-godrej-garden-city-ahmedabad-iid-1768286220
Lexus,NX,2018,28000.0 km,Automatic,first,Petrol,Today,"Lexus NX lexus-nx-300h-luxury, 2018, Petrol","₹ 56,50,000",https://olx.in/item/cars-c84-used-lexus-nx-in-edapally-kochi-iid-1765379677
Hyundai,Elite i20,2014,"70,900 km",Manual,first,hybrid,Today,"Hyundai Elite i20 Magna 1.4 CRDI, 2014, CNG & Hybrids","₹ 5,25,000",https://olx.in/item/cars-c84-used-hyundai-elite-i20-in-kapodra-surat-iid-1777224069
Volkswagen,VentoTest,2017,"53,000 km",Automatic,second,Petrol,Today,"Volkswagen Vento 1.2 TSI Highline AT, 2017, Petrol","₹ 4,89,000",https://olx.in/item/cars-c84-used-volkswagen-ventotest-in-govindpuri-delhi-iid-1789347935
Honda,City,2012,"78,000 km",Automatic,second,hybrid,2 days ago,"Honda City 2011-2013 V AT, 2012, CNG & Hybrids","₹ 2,85,000",https://olx.in/item/cars-c84-used-honda-city-in-lajpat-nagar-2-delhi-iid-1784022245
Skoda,Rapid,2016,"50,000 km",Automatic,first,Petrol,5 days ago,"Skoda Rapid 1.6 MPI AT Ambition, 2016, Petrol","₹ 5,00,000",https://olx.in/item/cars-c84-used-skoda-rapid-in-okhla-delhi-iid-1769609980
Audi,Q7,2014,"45,000 km",Automatic,second,Diesel,Today,"Audi Q7 3.0 35 TDI Quattro Technology, 2014, Diesel","₹ 12,00,000",https://olx.in/item/cars-c84-used-audi-q7-in-kochi-mg-road-edathala-iid-1788872866
Maruti Suzuki,Wagon-R,2021,"48,000 km",Manual,second,hybrid,Yesterday,Maruti Suzuki Wagon R 2021 Exchange,"₹ 5,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-qila-tek-singh-batala-iid-1789130898
Mahindra,Thar,2021,"22,000 km",Automatic,first,Petrol,Today,Mahindra Thar 2021 Petrol 18000 Km Driven* LX D 4WD AT,"₹ 13,75,000",https://olx.in/item/cars-c84-used-mahindra-thar-in-suncity-gurgaon-iid-1723596145
Maruti Suzuki,Swift-Dzire,2015,"59,200 km",Manual,second,Petrol,3 days ago,"Maruti Suzuki Swift Dzire 1.2 Vxi BSIV, 2015, Petrol","₹ 4,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-malad-west-mumbai-iid-1779938404
BMW,5 Series,2022,11000.0 km,Automatic,first,Diesel,Today,"BMW 5 Series 3.0 530D M Sport, 2022, Diesel","₹ 78,00,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-ernakulam-hpo-kochi-iid-1774610587
Mahindra,Bolero,2015,"91,000 km",Manual,second,Diesel,Today,Mahindra Bolero 2015 Diesel 91000 Km Driven,"₹ 3,80,000",https://olx.in/item/cars-c84-used-mahindra-bolero-in-goriahabi-grant-charingia-gaon-iid-1790271101
Ford,Ecosport,2020,"51,000 km",Automatic,first,Petrol,Today,"Ford Ecosport 1.2 Titanium Plus Sports, 2020, Petrol","₹ 8,75,000",https://olx.in/item/cars-c84-used-ford-ecosport-in-greater-kailash-delhi-iid-1788483937
Maruti Suzuki,Wagon-R,2012,"75,000 km",Manual,first,hybrid,Yesterday,"Maruti Suzuki Wagon R CNG LXI, 2012, CNG & Hybrids","₹ 2,60,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-varacha-surat-iid-1788472219
Hyundai,Verna,2013,"60,000 km",Manual,second,Petrol,Today,"Hyundai Verna 1.6 VTVT, 2013, Petrol","₹ 3,50,000",https://olx.in/item/cars-c84-used-hyundai-verna-in-sector-22-noida-iid-1790264921
Nissan,Teana,2009,"53,000 km",Automatic,first,hybrid,Nov 03,Nissan Teana 2009,"₹ 1,75,000",https://olx.in/item/cars-c84-used-nissan-teana-in-wala-naka-palghar-iid-1788931022
Renault,KWID,2018,"50,743 km",Manual,first,Petrol,Today,"Renault KWID 2015-2019 1.0 RxT (O), 2018, Petrol","₹ 3,16,000",https://olx.in/item/cars-c84-used-renault-kwid-in-ghanteshwer-rajkot-iid-1783807550
Audi,A4,2016,"55,500 km",Automatic,second,Diesel,Yesterday,Audi A4 2016 Diesel 55500 Km Driven,"₹ 22,50,000",https://olx.in/item/cars-c84-used-audi-a4-in-benzco-vijayawada-iid-1789334890
Maruti Suzuki,Alto,2010,"89,000 km",Manual,second,Petrol,Today,Maruti Suzuki Alto 2010,"₹ 1,49,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-in-waylatur-ponmundam-iid-1790267337
Toyota,Innova Crysta,2017,"90,000 km",Automatic,first,Petrol,Oct 30,"Toyota Innova Crysta 2.8Z Automatic, 2017, Petrol","₹ 13,25,000",https://olx.in/item/cars-c84-used-toyota-innova-crysta-in-karol-bagh-delhi-iid-1788589433
Hyundai,Xcent,2018,"52,000 km",Manual,first,hybrid,6 days ago,"Hyundai Xcent S 1.2, 2018, CNG & Hybrids","₹ 5,11,000",https://olx.in/item/cars-c84-used-hyundai-xcent-in-swarajnagar-ahmedabad-iid-1789718323
Volkswagen,Polo,2014,"60,000 km",Manual,second,Diesel,Today,"Volkswagen Polo, 2014, Diesel","₹ 3,33,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-kurla-west-mumbai-iid-1788494863
Tata,Harrier,2021,"40,000 km",Manual,second,Diesel,Today,Tata Harrier 2021 in brand new condition,"₹ 10,80,000",https://olx.in/item/cars-c84-used-tata-harrier-in-rohini-sector-15-delhi-iid-1790270030
Audi,Q3,2014,92000.0 km,Automatic,second,Diesel,Yesterday,"Audi Q3 2.0 35 TDI Premium Plus, 2014, Diesel","₹ 7,95,000",https://olx.in/item/cars-c84-used-audi-q3-in-rohini-sector-14-delhi-iid-1765837282
Maruti Suzuki,Omni,2008,"87,913 km",Manual,second,Petrol,Today,Good condition new tyres,"₹ 95,000",https://olx.in/item/cars-c84-used-maruti-suzuki-omni-in-aruvithura-erattupetta-iid-1790267482
Maruti Suzuki,Swift-Dzire,2012,"78,850 km",Automatic,second,hybrid,Nov 09,Only those in need call,"₹ 2,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-govind-puri-modinagar-iid-1789465583
Maruti Suzuki,Ertiga,2020,"80,000 km",Manual,first,hybrid,Nov 05,"Maruti Suzuki Ertiga VXI SHVS, 2020, CNG & Hybrids","₹ 9,79,999",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-vashi-navi-mumbai-iid-1788761885
Maruti Suzuki,Wagon-R,2019,"60,000 km",Automatic,first,hybrid,Oct 30,Good condition,"₹ 2,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-dabauli-kanpur-iid-1788629107
Toyota,Innova,2015,"132,000 km",Manual,second,Diesel,Today,Toyota Innova 2015 Diesel 132000 Km Driven,"₹ 8,60,000",https://olx.in/item/cars-c84-used-toyota-innova-in-iritty-kannur-iid-1790268466
Toyota,Camry,2016,"72,000 km",Automatic,second,hybrid,Nov 05,Toyota Camry hybrid,"₹ 21,50,000",https://olx.in/item/cars-c84-used-toyota-camry-in-chandanathope-kollam-iid-1763238218
Maruti Suzuki,Celerio,2014,"95,000 km",Automatic,second,Petrol,Yesterday,"Maruti Suzuki Celerio 2014-2017 VXI AT, 2014, Petrol","₹ 3,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-dsp-nagar-madurai-iid-1785590662
Maruti Suzuki,Swift-Dzire,2017,"94,000 km",Manual,second,hybrid,Yesterday,Maruti Suzuki Swift Dzire 2017,"₹ 5,90,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-mander-nagar-kharar-iid-1790221512
BMW,3 Series,2018,"98,500 km",Automatic,second,Diesel,Yesterday,"Special Limited Edition in Med Blue Colour with Service Package,New Ty","₹ 24,00,000",https://olx.in/item/cars-c84-used-bmw-3-series-in-nandanam-lotus-colony-chennai-iid-1790253711
Toyota,Corolla Altis,2014,"120,000 km",Automatic,second,hybrid,3 days ago,"Toyota Corolla Altis [2011-2014] 1.8 VL AT, 2014, CNG & Hybrids","₹ 4,00,000",https://olx.in/item/cars-c84-used-toyota-corolla-altis-in-navrangpura-ahmedabad-iid-1784400446
Ford,Free Style,2020,"41,000 km",Manual,second,Petrol,Today,Ford Freestyle 2020 Petrol 41000 Km Driven,"₹ 4,50,000",https://olx.in/item/cars-c84-used-ford-free-style-in-barbheti-nagaon-iid-1790274124
Renault,Duster,2014,"176,000 km",Manual,second,Diesel,Today,Renault Duster 2014 Diesel Well Maintained with 5 alloys wheels,"₹ 4,65,000",https://olx.in/item/cars-c84-used-renault-duster-in-undri-pune-iid-1790268309
Renault,KWID,2017,"55,000 km",Automatic,second,Petrol,Yesterday,"Renault KWID 1.0 RXT AMT Opt, 2017, Petrol","₹ 3,65,000",https://olx.in/item/cars-c84-used-renault-kwid-in-kasturi-nagar-bengaluru-iid-1788445917
BMW,5 Series,2018,60000.0 km,Automatic,first,Diesel,Jun 24,"BMW 5 Series 2.0 520D Luxury Line, 2018, Diesel","₹ 47,00,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-angadipuram-perinthalmanna-iid-1775017336
Mahindra,XUV500,2012,"88,500 km",Manual,second,Diesel,Today,"Mahindra XUV500 2011-2015 W8 2WD, 2012, Diesel","₹ 4,85,000",https://olx.in/item/cars-c84-used-mahindra-xuv500-in-hingna-road-nagpur-iid-1785461551
Mitsubishi,Pajero Sport,2015,"87,000 km",Automatic,second,Diesel,Yesterday,"Mitsubishi Pajero Sport 4X2 Automatic, 2015, Diesel","₹ 8,90,000",https://olx.in/item/cars-c84-used-mitsubishi-pajero-sport-in-vasant-vihar-delhi-iid-1789885673
Maruti Suzuki,Baleno,2016,"129,000 km",Manual,first,Diesel,Today,"Maruti Suzuki Baleno 1.3 Delta, 2016, Diesel","₹ 6,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-gandhipuram-coimbatore-iid-1788489071
Maruti Suzuki,Sx4,2011,"45,000 km",Manual,first,Diesel,Today,"Maruti Suzuki SX4 2007-2012 VDI, 2011, Diesel","₹ 2,11,000",https://olx.in/item/cars-c84-used-maruti-suzuki-sx4-in-anandpuri-patna-iid-1788320461
Ford,Ecosport,2018,"33,650 km",Automatic,first,hybrid,Nov 11,"Ford Ecosport 1.5 Titanium Plus Sports, 2018, CNG & Hybrids","₹ 6,90,000",https://olx.in/item/cars-c84-used-ford-ecosport-in-pal-surat-iid-1789670857
Maruti Suzuki,Wagon-R,2010,"75,198 km",Manual,first,Petrol,Oct 13,"Maruti Suzuki Wagon R LXI, 2010, Petrol","₹ 1,80,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-kankarda-bhonabay-ajmer-iid-1786845913
Maruti Suzuki,Baleno,2020,"18,100 km",Manual,first,Petrol,Today,"Maruti Suzuki Baleno Delta, 2020, Petrol","₹ 6,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-vellappanchavadi-chennai-iid-1789354965
Hyundai,Alcazar,2022,"41,000 km",Automatic,first,Diesel,Today,"Hyundai Alcazar 1.5 Prestige (O) Diesel AT 7 STR, 2022, Diesel","₹ 15,75,000",https://olx.in/item/cars-c84-used-hyundai-alcazar-in-lajpat-nagar-2-delhi-iid-1787424644
Mahindra,Scorpio,2015,"74,749 km",Manual,first,Diesel,Today,"Mahindra Scorpio S4 Plus, 2015, Diesel","₹ 6,61,000",https://olx.in/item/cars-c84-used-mahindra-scorpio-in-mansarovar-garden-delhi-iid-1790269574
Maruti Suzuki,Swift,2011,"79,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Swift VXI Optional, 2011, CNG & Hybrids","₹ 2,70,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-vishrant-wadi-pune-iid-1789684868
Mahindra,XUV500,2015,"55,000 km",Manual,second,Diesel,Today,"Mahindra XUV500 2011-2015 W8 2WD, 2015, Diesel","₹ 7,49,000",https://olx.in/item/cars-c84-used-mahindra-xuv500-in-jayanagar-bengaluru-iid-1786062885
Volkswagen,Polo,2013,"69,000 km",Manual,second,Diesel,Oct 10,"Volkswagen Polo 2009-2013 Diesel Comfortline 1.2L, 2013, Diesel","₹ 3,95,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-banashankari-stage-3-bengaluru-iid-1786551034
Hyundai,Grand i10,2016,"62,000 km",Automatic,second,hybrid,Yesterday,"Hyundai Grand i10 2013-2016 Asta AT CNG, 2016, CNG & Hybrids","₹ 4,25,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-ashok-vihar-delhi-iid-1788378818
Honda,City ZX,2018,"83,568 km",Manual,second,Diesel,Today,Good condition diesel vehicle showroom maintenance,"₹ 8,50,000",https://olx.in/item/cars-c84-used-honda-city-zx-in-mangamuri-road-ongole-iid-1790274355
Maruti Suzuki,Wagon-R,2019,"60,000 km",Automatic,first,hybrid,2 days ago,"Maruti Suzuki Wagon R VXI AMT1.2, 2019, CNG & Hybrids","₹ 5,40,000",https://olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-janakpuri-delhi-iid-1787728884
BMW,7 Series,2014,"107,000 km",Automatic,second,Diesel,Oct 23,"BMW 7 Series 730Ld, 2014, Diesel","₹ 28,00,000",https://olx.in/item/cars-c84-used-bmw-7-series-in-medical-college-housing-colony-kozhikode-iid-1785573673
Maruti Suzuki,Ertiga,2012,110000.0 km,Automatic,second,Diesel,Today,"Maruti Suzuki Ertiga 2015-2018 VDI ABS, 2012, Diesel","₹ 6,45,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-erode-tamil-nadu-iid-1760608778
Maruti Suzuki,Swift,2018,"72,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Swift VXI 2018, 2018, CNG & Hybrids","₹ 5,10,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-in-rajouri-garden-delhi-iid-1789353784
Maruti Suzuki,A-Star,2009,"56,000 km",Manual,second,Petrol,Today,Excellent condition maruti suzuki A star 56000 km run,"₹ 2,55,000",https://olx.in/item/cars-c84-used-maruti-suzuki-a-star-in-hampi-nagar-bengaluru-iid-1790270391
Hyundai,i10,2010,"35,000 km",Manual,first,Petrol,Today,"Hyundai i10 1.2 Kappa Magna, 2010, Petrol","₹ 2,14,999",https://olx.in/item/cars-c84-used-hyundai-i10-in-tavarekere-bengaluru-iid-1781876217
Honda,Mobilio,2015,"33,500 km",Manual,first,hybrid,Nov 08,"Honda Mobilio S i-VTEC, 2015, CNG & Hybrids","₹ 4,75,000",https://olx.in/item/cars-c84-used-honda-mobilio-in-kandivali-west-mumbai-iid-1789407656
Maruti Suzuki,Baleno,2019,"37,000 km",Automatic,second,Petrol,2 days ago,"Maruti Suzuki Baleno 1.2 Alpha AT, 2019, Petrol","₹ 7,50,000",https://olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-younus-colony-aurangabad-iid-1790132344
Maruti Suzuki,Swift-Dzire,2016,"70,000 km",Manual,first,Petrol,Today,"Maruti Suzuki Swift Dzire 2015-2017 1.2 VXI, 2016, Petrol","₹ 5,75,000",https://olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-malumichampatti-coimbatore-iid-1789818852
Skoda,Superb,2011,"65,000 km",Automatic,first,Diesel,Nov 07,"Skoda Superb Elegance TDI 2.0 AT, 2011, Diesel","₹ 5,15,000",https://olx.in/item/cars-c84-used-skoda-superb-in-sector-22a-chandigarh-iid-1789282801
Maruti Suzuki,S-Presso,2020,"801,270 km",Automatic,first,hybrid,4 days ago,"Maruti Suzuki S-Presso 1.0 VXI (O) CNG, 2020, CNG & Hybrids","₹ 4,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-s-presso-in-ondipudur-coimbatore-iid-1789918408
Maruti Suzuki,Celerio,2018,"53,000 km",Automatic,second,hybrid,3 days ago,"Maruti Suzuki Celerio ZXI AMT, 2018, CNG & Hybrids","₹ 5,25,000",https://olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-pimpri-pune-iid-1783390273
Maruti Suzuki,Alto-K10,2015,"72,000 km",Manual,first,hybrid,Today,"Maruti Suzuki Alto K10 1.0 VXI S-CNG, 2015, CNG & Hybrids","₹ 2,65,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-delhi-cantonment-delhi-iid-1787425130
Maruti Suzuki,Alto K10,2017,"76,443 km",Manual,first,Petrol,Today,"Maruti Suzuki Alto K10 VXi (O), 2017, Petrol","₹ 3,10,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-parippally-kollam-iid-1776187875
Maruti Suzuki,Ignis,2018,"95,000 km",Automatic,second,hybrid,Nov 04,Maruti Suzuki Ignis 2018 CNG & Hybrids 95000 Km Driven,"₹ 3,85,000",https://olx.in/item/cars-c84-used-maruti-suzuki-ignis-in-ramgarh-gurgaon-iid-1789032982
Toyota,Yaris,2021,"30,000 km",Automatic,second,Petrol,Yesterday,Well mentained and good condition only interested not for time pass,"₹ 9,00,000",https://olx.in/item/cars-c84-used-toyota-yaris-in-doddabele-bengaluru-iid-1790232239
Maruti Suzuki,Alto-800,2018,"50,450 km",Manual,first,hybrid,Today,"Maruti Suzuki Alto 800 VXI Plus Option, 2018, CNG & Hybrids","₹ 3,68,000",https://olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-nandan-nagar-indore-iid-1788058360
Honda,City,2017,"70,000 km",Automatic,second,Petrol,Yesterday,Honda city petrol automatic well maintained car DL number,"₹ 6,40,000",https://olx.in/item/cars-c84-used-honda-city-in-gur-baksh-colony-patiala-iid-1790242066
Maruti Suzuki,Eeco,2015,"111,000 km",Manual,second,hybrid,Yesterday,Maruti Suzuki Eeco 2015 CNG & Hybrids 110000 Km Driven,"₹ 3,00,000",https://olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-bhestan-surat-iid-1789679675
Honda,Amaze,2020,34000.0 km,Automatic,first,Petrol,Today,"Honda Amaze VX CVT Petrol, 2020, Petrol","₹ 8,45,000",https://olx.in/item/cars-c84-used-honda-amaze-in-kodungallur-edavilangu-iid-1776525812
Hyundai,New i20,2019,"56,000 km",Automatic,first,hybrid,Nov 10,"I 20 2019 model, brand new tyre, new battery, used","₹ 6,11,000",https://olx.in/item/cars-c84-used-hyundai-new-i20-in-mundaka-delhi-iid-1789528290
Kia,Sonet,2023,"39,000 km",Manual,first,Petrol,Today,"Kia Sonet 1.2 HTK, 2023, Petrol","₹ 8,65,000",https://olx.in/item/cars-c84-used-kia-sonet-in-gujaral-nagar-jalandhar-iid-1790270334
Hyundai,Grand i10,2019,"43,000 km",Manual,second,hybrid,Oct 27,"Hyundai Grand i10 1.2 Kappa Magna, 2019, CNG & Hybrids","₹ 4,85,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-rohini-sector-14-delhi-iid-1788354581
BMW,5 Series,2016,"47,000 km",Automatic,second,Diesel,Yesterday,"BMW 5 Series 3.0 530D M Sport, 2016, Diesel","₹ 25,00,000",https://olx.in/item/cars-c84-used-bmw-5-series-in-bangalore-airport-area-bengaluru-iid-1788871999
Volkswagen,Polo,2014,"71,000 km",Manual,first,hybrid,Today,"Volkswagen Polo Select 1.2 MPI Highline, 2014, CNG & Hybrids","₹ 3,29,000",https://olx.in/item/cars-c84-used-volkswagen-polo-in-lajpat-nagar-1-delhi-iid-1786887156
Kia,Seltos,2022,22000.0 km,Automatic,first,Petrol,Today,"Kia Seltos 1.5 HTX+ Petrol AT, 2022, Petrol","₹ 15,50,000",https://olx.in/item/cars-c84-used-kia-seltos-in-dwarka-expressway-gurgaon-iid-1772550806
Hyundai,Grand i10,2020,"50,000 km",Manual,first,hybrid,Today,Hyundai Grand i10 2020,"₹ 5,50,000",https://olx.in/item/cars-c84-used-hyundai-grand-i10-in-surya-nagar-vadodara-iid-1790273348
