id,title,adult,overview,popularity,release_date,original_language,vote_average,vote_count
11864,Enemy Mine,False,"A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way.",18.551,1985-12-12,en,6.933,952
11820,Mona Lisa Smile,False,"Katherine Watson is a recent UCLA graduate hired to teach art history at the prestigious all-female Wellesley College, in 1953. Determined to confront the outdated mores of society and the institution that embraces them, Katherine inspires her traditional students, including Betty and Joan, to challenge the lives they are expected to lead.",22.698,2003-12-19,en,6.933,1691
2253,Valkyrie,False,"Wounded in Africa during World War II, Nazi Col. Claus von Stauffenberg returns to his native Germany and joins the Resistance in a daring plan to create a shadow government and assassinate Adolf Hitler. When events unfold so that he becomes a central player, he finds himself tasked with both leading the coup and personally killing the Führer.",22.639,2008-12-25,en,6.933,3638
426613,The Miseducation of Cameron Post,False,"Pennsylvania, 1993. After getting caught with another girl, teenager Cameron Post is sent to a conversion therapy center run by the strict Dr. Lydia Marsh and her brother, Reverend Rick, whose treatment consists in repenting for feeling “same sex attraction.” Cameron befriends fellow sinners Jane and Adam, thus creating a new family to deal with the surrounding intolerance.",11.623,2018-07-18,en,6.9,941
13198,Wristcutters: A Love Story,False,"Zia, distraught over breaking up with his girlfriend, decides to end it all. Unfortunately, he discovers that there is no real ending, only a run-down afterlife that is strikingly similar to his old one, just a bit worse. Discovering that his ex-girlfriend has also ""offed"" herself, he sets out on a road trip to find her.",15.067,2007-10-19,en,6.9,533
1381,The Fountain,False,"Spanning over one thousand years, and three parallel stories, The Fountain is a story of love, death, spirituality, and the fragility of our existence in this world.",19.833,2006-11-22,en,6.932,2718
179826,Odd Thomas,False,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",19.384,2013-01-29,en,6.931,1303
164052,The Strange Thing About the Johnsons,False,A dark domestic drama about the familial ties that bind and the ties that really bind.,20.698,2011-01-22,en,6.931,306
13435,Antwone Fisher,False,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",19.758,2002-12-19,en,6.931,478
204668,Belle and Sebastian,False,"Belle and Sebastian is set high in the snowy Alps during the Second World War. The resourceful Sebastian is a lonely boy who tames and befriends a giant, wild mountain dog, Belle – even though the villagers believe her to be ‘the beast’ that has been killing their sheep.",6.995,2013-12-18,fr,6.93,647
120475,Dragon Ball: Episode of Bardock,False,"A spin-off scenario taking place after the events of the TV special Dragon Ball Z: Bardock - The Father of Goku, in which Bardock survives the destruction of Planet Vegeta and is sent into the past, combating Frieza's ancestor Chilled and turning into a Super Saiyan.",19.848,2011-12-17,ja,6.9,379
93456,Despicable Me 2,False,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,64.438,2013-06-26,en,6.93,11121
10166,The Witches,False,"A young boy named Luke and his grandmother go on vacation only to discover their hotel is hosting an international witch convention, where the Grand High Witch is unveiling her master plan to turn all children into mice. Will Luke fall victim to the witches' plot before he can stop them?",23.036,1990-05-25,en,6.9,1221
8068,Desperado,False,"El Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his friend and a beautiful bookstore owner, El Mariachi tracks Bucho, takes on his army of desperados, and leaves his own trail of blood.",26.847,1995-08-25,en,6.9,2795
68721,Iron Man 3,False,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",76.443,2013-04-18,en,6.929,21968
13192,Moonwalker,False,"A movie that starts out with the ""Man in the Mirror"" music video, it then changes to a montage of video clips of Michael's career. Next comes a parody of his Bad video by children, and then Michael is chased by fans in a fantasy sequence. 2 more videos are shown, and then a movie in which Michael plays a hero with magical powers. In it he is chased by drug dealer Mr. Big and saves three children. Videos included in the movie are ""Smooth Criminal"" and ""Come Together"".",23.052,1988-10-29,en,6.929,528
12244,9,False,"When 9 first comes to life, he finds himself in a post-apocalyptic world. All humans are gone, and it is only by chance that he discovers a small community of others like him taking refuge from fearsome machines that roam the earth intent on their extinction. Despite being the neophyte of the group, 9 convinces the others that hiding will do them no good.",32.779,2009-08-19,en,6.928,3473
883,Coffee and Cigarettes,False,Coffee And Cigarettes is a collection of eleven films from cult director Jim Jarmusch. Each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes.,16.567,2004-03-12,en,6.929,910
12919,Can't Buy Me Love,False,"Nerdy high schooler Ronald Miller rescues cheerleader Cindy Mancini from parental punishment after she accidentally destroys her mother's designer clothes. Ronald agrees to pay for the $1,000 outfit on one condition: that she will act as though they're a couple for an entire month. As the days pass, however, Cindy grows fond of Ronald, making him popular. But when Ronald's former best friend gets left behind, he realizes that social success isn't everything.",21.393,1987-08-14,en,6.928,654
5876,The Mist,False,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",29.569,2007-11-21,en,6.927,5099
364,Batman Returns,False,"Batman must face The Penguin, a sewer-dwelling gangleader intent on being accepted into Gotham society.  Meanwhile, another Gotham resident finds herself transformed into Catwoman and is out for revenge...",38.257,1992-06-19,en,6.9,6395
760336,Munich: The Edge of War,False,"At the tense 1938 Munich Conference, former friends who now work for opposing governments become reluctant spies racing to expose a Nazi secret.",10.989,2022-01-06,en,6.926,558
283564,SlugTerra: Return of the Elementals,False,"A new member has joined Eli and the Shane Gang! Junjie, once the protector of the Eastern Caverns, is a master of the slugslinging art of Slug Fu! But even with the power of five slingers, the Shane Gang find themselves in over their heads as they race across The 99 Caverns in search of the Legendary Elemental Slugs. The five Elementals are ancient slugs of great power, and the forbearers of all slugs found in SlugTerra today. In the wrong hands, they could bring Slugterra to the brink of destruction. So when an evil alliance starts hunting down the Elementals, Eli and his friends — old and new — take off in pursuit of the greatest threat their world has ever faced!",13.206,2014-08-02,en,6.9,340
26466,Triangle,False,"When Jess sets sail on a yacht with a group of friends, she cannot shake the feeling that there is something wrong.",25.831,2009-10-16,en,6.926,2509
16281,Creepshow,False,"Five tales in the style of classic '50s horror comics, involving a murdered man emerging from the grave, a meteor's ooze that makes everything grow, a snack for a crated creature, a scheming husband, and a malevolent millionaire with an insect phobia.",24.436,1982-11-10,en,6.9,1006
892153,Tom and Jerry Cowboy Up!,False,"This time, the rivals team up to help a cowgirl and her brother save their homestead from a greedy land-grabber, and they’re going to need some help! Jerry’s three precocious nephews are all ready for action, and Tom is rounding up a posse of prairie dogs. But can a ragtag band of varmints defeat a deceitful desperado determined to deceive a damsel in distress? No matter what happens with Tom and Jerry in the saddle, it’ll be a rootin’ tootin’ good time!",16.405,2022-01-24,en,6.9,438
658760,Isi & Ossi,False,"Isi and Ossi couldn't be any more different: She's a billionaire's daughter from Heidelberg, he's a struggling boxer from the nearby town of Mannheim. But when Isi meets Ossi, the two quickly realize that they can take advantage of one another: She dates the broke boxer to provoke her parents and get them to fund a long-desired chef training in New York. He tries to rip off the rich daughter to finance his first professional boxing match. Their plans soon develop into emotional chaos that challenges everything the two believe to know about money, career and love.",13.727,2020-02-14,de,6.925,896
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),False,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",79.125,2020-02-05,en,6.9,10130
60670,The Crimson Rivers,False,"Two French policemen, one investigating a grisly murder at a remote mountain college, the other working on the desecration of a young girl's grave by skinheads, are brought together by the clues from their respective cases. Soon after they start working together, more murders are committed, and the pair begin to discover just what dark secrets are behind the killings.",11.735,2000-09-27,fr,6.9,1493
10530,Pocahontas,False,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",39.849,1995-06-14,en,6.925,5589
9929,Asterix and Cleopatra,False,"Popular animated hero Asterix and his faithful sidekick Obelix travel to ancient Egypt to help Cleopatra build a new summer home. Cleopatra and Julius Caesar have made a bet, with Caesar wagering the project cannot be completed in a few weeks time. With the help of a magic potion, Asterix comes to the rescue of the Queen of the Nile as Caesar and an angry architect plot against them.",13.19,1968-12-19,fr,6.925,921
3432,Mr. Brooks,False,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,17.399,2007-06-01,en,6.925,1660
659,The Tin Drum,False,"Oskar Matzerath is a very unusual boy. Refusing to leave the womb until promised a tin drum by his mother, Agnes, Oskar is reluctant to enter a world he sees as filled with hypocrisy and injustice, and vows on his third birthday to never grow up. Miraculously, he gets his wish. As the Nazis rise to power in Danzig, Oskar wills himself to remain a child, beating his tin drum incessantly and screaming in protest at the chaos surrounding him.",26.11,1979-05-02,de,6.925,457
484482,Sink or Swim,False,"40-year-old Bertrand has been suffering from depression for the last two years and is barely able to keep his head above water. Despite the medication he gulps down all day, every day, and his wife's encouragement, he is unable to find any meaning in his life. Curiously, he will end up finding this sense of purpose at the swimming pool, by joining an all-male synchronised swimming team.",13.986,2018-10-24,fr,6.924,1465
347031,Swiss Army Man,False,"Alone on a tiny deserted island, Hank has given up all hope of ever making it home again. But one day everything changes when a dead body washes ashore, and he soon realizes it may be his last opportunity to escape certain death. Armed with his new “friend” and an unusual bag of tricks, the duo go on an epic adventure to bring Hank back to the woman of his dreams.",15.076,2016-06-24,en,6.924,3450
12528,Southern Comfort,False,"A squad of National Guards on an isolated weekend exercise in the Louisiana swamp must fight for their lives when they anger local Cajuns by stealing their canoes. Without live ammunition and in a strange country, their experience begins to mirror the Vietnam experience.",18.164,1981-09-24,en,6.924,302
4836,Layer Cake,False,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",26.922,2004-09-30,en,6.9,2028
308084,Tangerine,False,"It's Christmas Eve in Tinseltown and Sin-Dee is back on the block. Upon hearing that her pimp boyfriend hasn't been faithful during the 28 days she was locked up, the working girl and her best friend, Alexandra, embark on a mission to get to the bottom of the scandalous rumor. Their rip-roaring odyssey leads them through various subcultures of Los Angeles, including an Armenian family dealing with their own repercussions of infidelity.",13.681,2015-07-10,en,6.922,650
25196,Crazy Heart,False,"When reporter Jean Craddock interviews Bad Blake—an alcoholic, seen-better-days country music legend—they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son.",15.537,2009-12-16,en,6.923,1026
24420,The Time Traveler's Wife,False,"Due to a genetic disorder, handsome librarian Henry DeTamble involuntarily zips through time, appearing at various moments in the life of his true love, the beautiful artist Clare Abshire.",24.401,2009-08-14,en,6.923,2426
2289,Cold Mountain,False,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",18.183,2003-12-24,en,6.923,1734
660942,The Innocents,False,"Four children become friends during the summer holidays, and out of sight of the adults they discover they have hidden powers. While exploring their newfound abilities in the nearby forests and playgrounds, their innocent play takes a dark turn and strange things begin to happen.",25.509,2021-09-03,no,6.922,577
617762,The Electrical Life of Louis Wain,False,"The extraordinary true story of eccentric British artist Louis Wain, whose playful, sometimes even psychedelic pictures helped to transform the public's perception of cats forever.",18.922,2021-10-21,en,6.922,435
590854,The Hater,False,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.,7.112,2020-03-06,pl,6.922,539
307103,SK1,False,"The hunt, capture and trial of Guy Georges, one of France's most notorious serial killers.",6.102,2015-01-07,fr,6.922,302
84329,Robot & Frank,False,"Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse.",11.108,2012-08-16,en,6.922,1054
11916,Two Mules for Sister Sara,False,"When a wandering mercenary named Hogan rescues a nun called Sister Sara from the unwanted attentions of a band of rogues on the Mexican plains, he has no idea what he has let himself in for. Their chance encounter results in the blowing up of a train and a French garrison, as well as igniting a spark between them that survives a shocking discovery.",18.97,1970-03-02,en,6.9,554
10644,The Unbearable Lightness of Being,False,"Successful surgeon Tomas leaves Prague for an operation, meets a young photographer named Tereza, and brings her back with him. Tereza is surprised to learn that Tomas is already having an affair with the bohemian Sabina, but when the Soviet invasion occurs, all three flee to Switzerland. Sabina begins an affair, Tom continues womanizing, and Tereza, disgusted, returns to Czechoslovakia. Realizing his mistake, Tomas decides to chase after her.",15.883,1988-02-05,en,6.9,440
1958,8 Women,False,"Eight women gather to celebrate Christmas in a snowbound cottage, only to find the family patriarch dead with a knife in his back. Trapped in the house, every woman becomes a suspect, each having her own motive and secret.",13.94,2002-02-06,fr,6.922,954
676547,Prey for the Devil,False,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",37.73,2022-10-23,en,6.9,886
308266,War Dogs,False,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",44.383,2016-08-18,en,6.921,4824
35854,Flash Point,False,"Detective Sergeant Ma Jun, known for dispensing his own brand of justice during arrests, teams up with an undercover cop, Wilson, to try and bring down three merciless Vietnamese brothers running a smuggling ring in the months before mainland China's takeover of Hong Kong. Jun pursues the gang tirelessly, sometimes ignoring police protocols. A showdown is inevitable!",11.782,2007-07-26,cn,6.921,312
18573,House of Wax,False,"A New York sculptor who opens a wax museum to showcase the likenesses of famous historical figures runs into trouble with his business partner, who demands that the exhibits become more extreme in order to increase profits.",20.75,1953-04-16,en,6.921,317
10027,Unleashed,False,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",22.454,2005-02-02,en,6.921,1952
400535,Sicario: Day of the Soldado,False,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,43.254,2018-06-27,en,6.92,3503
85446,Step Up Revolution,False,"Emily arrives in Miami with aspirations to become a professional dancer. She sparks with Sean, the leader of a dance crew whose neighborhood is threatened by Emily's father's development plans.",19.223,2012-07-26,en,6.92,2013
1832,Dogma,False,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loophole and reenter Heaven.,18.887,1999-11-12,en,6.92,2465
384680,Hostiles,False,A legendary Native American-hating Army captain nearing retirement in 1892 is given one last assignment: to escort a Cheyenne chief and his family through dangerous territory back to his Montana reservation.,14.543,2017-12-22,en,6.919,2241
369883,Middle School: The Worst Years of My Life,False,A quiet teenage artist Rafe Katchadorian has a wild imagination and is sick of middle school and the rules that have been put before him. Rafe and his best friend Leo have come up with a plan: break every rule in the school hand book and as you expect trouble follows.,10.96,2016-10-07,en,6.919,408
170657,Journey to the West: Conquering the Demons,False,"In a world plagued by demons who cause great human suffering, young demon hunter Tang Sanzang must fight against monstrous demons, as well as contend with a beautiful demon hunting woman on his path to enlightenment.",23.426,2013-02-07,zh,6.9,358
49519,The Croods,False,"The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",52.537,2013-03-15,en,6.919,6974
9300,Orlando,False,"England, 1600. Queen Elizabeth I promises Orlando, a young nobleman obsessed with poetry, that she will grant him land and fortune if he agrees to satisfy a very particular request.",12.362,1992-12-11,en,6.9,310
605886,To Catch a Killer,False,Baltimore. New Year's Eve. A talented but troubled police officer is recruited by the FBI's chief investigator to help profile and track down a mass murderer.,23.967,2023-04-06,en,6.92,986
33583,The Decameron,False,"A young Sicilian is swindled twice, but ends up rich; a man poses as a deaf-mute in a convent of curious nuns; a woman must hide her lover when her husband comes home early; a scoundrel fools a priest on his deathbed; three brothers take revenge on their sister's lover; a young girl sleeps on the roof to meet her boyfriend at night; a group of painters wait for inspiration; a crafty priest attempts to seduce his friend's wife; and two friends make a pact to find out what happens after death.",11.017,1971-08-25,it,6.9,306
1999,In the Bedroom,False,"Summertime on the coast of Maine, ""In the Bedroom"" centers on the inner dynamics of a family in transition. Matt Fowler is a doctor practicing in his native Maine and is married to New York born Ruth Fowler, a music teacher. His son is involved in a love affair with a local single mother. As the beauty of Maine's brief and fleeting summer comes to an end, these characters find themselves in the midst of unimaginable tragedy.",12.168,2001-11-23,en,6.918,340
1890,Children of a Lesser God,False,"Starting his new job as an instructor at a New England school for the deaf, James Leeds meets Sarah Norman, a young deaf woman who works at the school as a member of the custodial staff. In spite of Sarah's withdrawn emotional state, a romance slowly develops between the pair.",14.764,1986-09-13,en,6.918,306
402,Basic Instinct,False,"Catherine, a novelist with an insatiable sexual appetite, becomes a prime suspect when her boyfriend is brutally murdered -- a crime she had described in her latest story.",33.871,1992-03-20,en,6.918,3785
192141,No Escape,False,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",34.185,2015-08-26,en,6.9,2477
157350,Divergent,False,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.",58.412,2014-03-14,en,6.917,12658
70667,Kon-Tiki,False,"The true story about legendary explorer Thor Heyerdahl and his epic crossing of the Pacific on a balsa wood raft in 1947, in an effort to prove it was possible for South Americans to settle in Polynesia in pre-Columbian times.",14.753,2012-08-24,no,6.917,735
58522,Boris: The Film,False,A director and his crew attempt to make the transition from the small to the big screen.,6.742,2011-04-01,it,6.917,590
21588,Cemetery Man,False,"Cemetery watchman, Francesco Dellamorte, is tasked with dispatching the recently deceased when they rise from their graves.",15.838,1994-03-25,it,6.9,481
19204,The Beyond,False,"A young woman inherits an old hotel in Louisiana where, following a series of supernatural ""accidents"", she learns that the building was built over one of the entrances to Hell.",22.043,1981-04-29,it,6.919,564
16938,Black Christmas,False,"As the residents of sorority house Pi Kappa Sigma prepare for the festive season, a stranger begins a series of obscene phone calls with dubious intentions...",18.073,1974-10-11,en,6.9,762
361292,Suspiria,False,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",17.763,2018-10-26,en,6.915,2467
203819,Tracks,False,"Accompanied only by her faithful dog and four camels, an Australian satisfies her craving for solitude by embarking on a solo trip across the desert from Alice Springs to the Indian Ocean.",0.372,2013-12-19,en,6.915,511
2750,24 Hour Party People,False,"Manchester, 1976. Tony Wilson is an ambitious but frustrated local TV news reporter looking for a way to make his mark. After witnessing a life-changing concert by a band known as the Sex Pistols, he persuades his station to televise one of their performances, and soon Manchester's punk groups are clamoring for him to manage them. Riding the wave of a musical revolution, Wilson and his friends create the legendary Factory Records label and The Hacienda club.",13.709,2002-02-13,en,6.915,435
1535,Spy Game,False,"On the day of his retirement, a veteran CIA agent learns that his former protégé has been arrested in China, is sentenced to die the next morning in Beijing, and that the CIA is considering letting that happen to avoid an international scandal.",31.625,2001-11-18,en,6.915,2040
436270,Black Adam,False,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",66.083,2022-10-19,en,6.914,6162
397538,Borg vs McEnroe,False,"The Swedish Björn Borg and the American John McEnroe, the best tennis players in the world, maintain a legendary duel during the 1980 Wimbledon tournament.",8.906,2017-09-08,sv,6.914,1125
140300,Kung Fu Panda 3,False,"While Po and his father are visiting a secret panda village, an evil spirit threatens all of China, forcing Po to form a ragtag army to fight back.",57.22,2016-01-23,en,6.913,5928
79108,Starbuck,False,"David Wozniak is a perpetual adolescent who discovers that, as a sperm donor, he has fathered 533 children. He is advised that more than 100 of his offspring are trying to force the fertility clinic to reveal the true identity of ""Starbuck,"" the pseudonym he used when donating his sperm. To make matters worse, his girlfriend Valérie is pregnant with his child, but doesn't feel that he is mature enough to be a father.",11.509,2011-07-27,fr,6.914,420
45284,Outrage,False,"When a tough yakuza gangster is betrayed by his bosses, it means all out war. Bodies pile up as he takes out everyone in his way to the top in a brutal quest for revenge.",14.212,2010-05-17,ja,6.914,414
423899,Victoria & Abdul,False,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,11.806,2017-09-13,en,6.913,1136
14310,Infernal Affairs III,False,"While Yeung Kam Wing is trying to remove all connections between the mob and him, his actions are being carefully observed by Lau Kin Ming, who bears a personal grudge against him.",13.798,2003-12-12,cn,6.9,312
500860,The Mustang,False,"While participating in a rehabilitation program training wild mustangs, a convict at first struggles to connect with the horses and his fellow inmates, but he learns to confront his violent past as he soothes an especially feisty horse.",15.004,2019-03-15,en,6.912,386
38408,Life As We Know It,False,"After a disastrous first date for caterer Holly and network sports director Messer, all they have in common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",15.834,2010-10-02,en,6.912,3068
1267,Meet the Robinsons,False,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",50.273,2007-03-23,en,6.912,2805
16270,Career Opportunities,False,"Josie, the daughter of the town's wealthiest businessman, faces problems at home and wishes to leave town but is disoriented. Her decision is finalized after she falls asleep in a Target dressing room. She awakens to find herself locked in the store overnight with the janitor, Jim, the town ""no hoper"" and liar.",30.397,1991-03-29,en,6.9,639
11205,Wheels on Meals,False,"Cousins Thomas and David, owners of a mobile restaurant, team up with their friend Moby, a bumbling private detective, to save the beautiful Sylvia, a pickpocket.",28.184,1984-08-17,cn,6.911,375
10776,Little Shop of Horrors,False,"Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day Seymour finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.",23.32,1986-12-19,en,6.914,1407
113947,The Sessions,False,"Though a childhood bout with polio left him dependent on an iron lung, Mark O'Brien maintains a career as a journalist and poet. A writing assignment dealing with sex and the disabled piques Mark's curiosity, and he decides to investigate the possibility of experiencing sex himself. When his overtures toward a caregiver scare her away, he books an appointment with sex surrogate Cheryl Cohen-Greene to lose his virginity.",19.615,2012-05-02,en,6.91,538
12763,Take the Lead,False,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane.",17.732,2006-03-17,en,6.91,679
10217,The Sweet Hereafter,False,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.",11.906,1997-09-25,en,6.91,382
953,Madagascar,False,"Alex the lion is the king of the urban jungle, the main attraction at New York's Central Park Zoo. He and his best friends—Marty the zebra, Melman the giraffe and Gloria the hippo—have spent their whole lives in blissful captivity before an admiring public and with regular meals provided for them. Not content to leave well enough alone, Marty lets his curiosity get the better of him and makes his escape—with the help of some prodigious penguins—to explore the world.",63.507,2005-05-25,en,6.91,10717
14410,Notorious,False,"""Notorious"" is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time: The Notorious B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",19.647,2009-01-16,en,6.909,700
11156,Coco Before Chanel,False,"Several years after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel finds herself working in a provincial bar. She's both a seamstress for the performers and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan gives her an entree into French society and a chance to develop her gift for designing.",15.568,2009-04-22,fr,6.909,916
512200,Jumanji: The Next Level,False,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",58.425,2019-12-04,en,6.908,8511
210479,Locke,False,"Ivan Locke has worked hard to craft a good life for himself. Tonight, that life will collapse around him. On the eve of the biggest challenge of his career, Ivan receives a phone call that sets in motion a series of events that will unravel his family, job, and soul.",11.996,2014-04-10,en,6.9,2624
746131,"Paris, 13th District",False,"Émilie meets Camille who is attracted to Nora, who crosses paths with Amber. Three girls and a boy – They're friends, sometimes lovers and often both.",7.447,2021-11-03,fr,6.907,312
425134,How to Be a Latin Lover,False,An aging Latin lover gets dumped by his sugar mama and must fend for himself in a harsh world.,20.786,2017-03-06,en,6.9,607
423646,In the Fade,False,"Katja's life collapses after the deaths of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.",12.212,2017-11-23,de,6.907,799
400136,Resident Evil: Vendetta,False,BSAA Chris Redfield enlists the help of government agent Leon S. Kennedy and Professor Rebecca Chambers from Alexander Institute of Biotechnology to stop a death merchant with a vengeance from spreading a deadly virus in New York.,24.475,2017-05-27,ja,6.9,963
974931,Totally Killer,False,"When the infamous ""Sweet Sixteen Killer"" returns 35 years after his first murder spree to claim another victim, 17-year-old Jamie accidentally travels back in time to 1987, determined to stop the killer before he can start.",23.716,2023-09-28,en,6.906,800
592834,My Spy,False,"A hardened CIA operative finds himself at the mercy of a precocious 9-year-old girl, having been sent undercover to surveil her family.",25.043,2020-01-09,en,6.904,1202
110415,Snowpiercer,False,"In a future where a failed global-warming experiment kills off most life on the planet, a class system evolves aboard the Snowpiercer, a train that travels around the globe via a perpetual-motion engine.",32.61,2013-08-01,ko,6.906,9393
322125,A Perfect Man,False,"A struggling writer finds a shortcut to fame, but a blackmailer threatens to ruin his perfect life.",6.178,2015-03-18,fr,6.905,655
227973,The Peanuts Movie,False,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",23.844,2015-11-05,en,6.904,1602
13497,Drumline,False,"A talented street drummer from Harlem enrolls in a Southern university, expecting to lead its marching band's drumline to victory. He initially flounders in his new world, before realizing that it takes more than talent to reach the top.",31.98,2002-12-13,en,6.905,496
13253,Futurama: Bender's Game,False,"When Leela is insulted by a group of space-rednecks (like regular rednecks, but in space) she enters the Planet Express ship in a demolition derby.  She emerges victorious, but when she brings the damaged ship home and the Professor sees the fuel gauge, he's enraged by the hit he's going to take at the Dark Matter pump.  Now the crew have to find a way to break Mom's stranglehold on starship fuel, even if they have to wade through a Lord of the Rings-inspired fantasy-land to do it!",21.658,2008-11-03,en,6.905,527
